"dataset","instrument_instance"
"http://data.globalchange.gov/dataset/nasa-podaac-jpl-l4uhfnd-glob-mur","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_monthly_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_8day_4km_daytime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_8day_9km_daytime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_9km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_9km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1000","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1056","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1185","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1191","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1157","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1218","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-707","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-764","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-813","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-814","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-843","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-958","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-959","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-961","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-967","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-969","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-971","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-973","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-974","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-0321","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd29p1n","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29p1n","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-0607","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29e1d","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-0388","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nsidc-0497","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-0151","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jpl-l2p-modis_t","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jpl-l4uhfnd-ncamerica-mur","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_8day_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_annual_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_daily_4km_nighttime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_daytime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_9km_daytime","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1035","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1112","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1269","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-1186","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-754","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-758","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-762","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-812","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-929","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-931","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-932","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-956","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-ornldaac-957","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nsidc-g02156","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29p1d","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod10_l2","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-nsidcdaac-0534","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-mur-jpl-l4-glob-v4-1","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_4km_daytime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_9km_daytime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_9km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_9km_daytime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_daily_4km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_8day_4km_daytime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_8day_9km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_4km_daytime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_8day_4km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_daytime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_daily_9km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_monthly_4km_nighttime_v2014-0","http://data.globalchange.gov/platform/terra/instrument/moderate-resolution-imaging-spectroradiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-dmi_oi-dmi-l4-glob-v1-0","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-geo_polar_blended-ospo-l4-glob-v1-0","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-viirs_npp-ospo-l2p-v2-3","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-viirs_npp-ospo-l3u-v2-4","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-viirs_npp-navo-l2p-v1-0","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-viirs_sst_npp_nar-osisaf-l3c-v1-0","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-viirs_npp-ospo-l2p-v2-4","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-geo_polar_blended_night-ospo-l4-glob-v1-0","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-mur-jpl-l4-glob-v4-1","http://data.globalchange.gov/platform/suomi-national-polar-orbiting-partnership/instrument/visible-infrared-imager-radiometer-suite"
"http://data.globalchange.gov/dataset/nasa-podaac-ers-2_byu_l3_ow_sigma0_enhanced","http://data.globalchange.gov/platform/european-remote-sensing-satellite-2/instrument/active-microwave-instrumentation-image-mode"
